NAME	TITLE	SCORE	
ST8SIA5		0.12394355	
ZRSR2		0.12376326	
ADAMTS1		0.12352476	
FOLH1B///FOLH1		0.1219928	
MFI2		0.12127658	
CERS6		0.1210126	
ABHD4		0.12100047	
FAM149A		0.12080466	
ZNF184		0.12005679	
DDB2		0.11985136	
PPP2R2B		0.11975288	
MIOS		0.11935761	
SEC22B		0.1192518	
GTPBP3		0.11892168	
PRAF2		0.11831947	
FNDC3A		0.1175271	
ZBTB44		0.114334375	
PRR14L		0.1138527	
ARHGEF2		0.11365214	
HSPA2		0.11324105	
N4BP2L2		0.1130636	
CLUL1		0.11174771	
HAL		0.111187324	
RAB32		0.11017728	
CD86		0.10966069	
SERTAD2		0.10944678	
SLC38A10		0.10928083	
DDX24		0.10897042	
TMEM41B		0.107466996	
CRKL		0.106470436	
MTA2		0.10535068	
RAB15		0.10481413	
INHBA		0.103644885	
MAFF		0.10332704	
ZNF668		0.10326758	
DYNC1LI2		0.103089795	
GAL		0.10259401	
PTPRC		0.10252574	
NKRF		0.10194827	
TFE3		0.10087213	
ADCK4		0.1004334	
PRRG1		0.10041839	
NCF4		0.10017141	
C10orf118		0.09954129	
MFSD2B///FKBP1B		0.09900516	
DCTN2		0.09866911	
LCP2		0.09808597	
NFKB1		0.09791301	
COLGALT1		0.09748317	
IFT46		0.095943786	
PIAS1		0.095724925	
LIF		0.09497282	
RNF141		0.094965816	
ARSJ		0.09458716	
CTC1		0.09442049	
PAXBP1		0.09438351	
SASH3		0.0941572	
MLH3		0.09415311	
TSGA10		0.09345452	
TFF1		0.09318384	
WDR44		0.09209486	
TMEM168		0.091559	
TTF1		0.0889976	
TCP11		0.088490136	
IMPACT		0.08792368	
PIAS4		0.087666675	
NSA2		0.08763751	
TUBA4B		0.08748108	
KPNA3		0.08658459	
CDK12		0.086284585	
SNRPN///SNURF		0.08591751	
TNFRSF11B		0.085765846	
RAB4B-EGLN2///EGLN2		0.08554334	
CHIT1		0.08538776	
CCDC40		0.08216433	
NRSN2		0.08017177	
MGA		0.080139436	
ZNF134		0.08006174	
IMPG2		0.07881866	
TPTE		0.07867273	
RFPL1S		0.07861571	
LY86		0.07826917	
EIF2S2		0.07784767	
AFF1		0.07629885	
TOB2		0.07462858	
ZNRD1-AS1		0.07427858	
GSK3A		0.074181944	
PRSS12		0.074121095	
TMEM33		0.074063025	
ST6GALNAC4		0.07400995	
CYP27B1		0.07300325	
THY1		0.07266108	
CIITA		0.07257278	
LUC7L		0.07138989	
OPA1		0.0710544	
HIST1H4L		0.06943375	
CISH		0.06941352	
MLXIP		0.06940598	
DDX52		0.06918251	
AIP		0.06849584	
DHODH		0.06731582	
SOSTDC1		0.06724095	
CTNNBL1		0.06712888	
IQCA1		0.066561654	
UBOX5		0.06637005	
RNF32		0.06616046	
ADPGK		0.063563585	
NGFRAP1		0.062836565	
SPON2		0.06282806	
DCN		0.060182177	
POLR2D		0.060107417	
IER2		0.05935026	
ASNSD1		0.05922158	
RNF41		0.0581181	
C6orf47		0.057704583	
UNC119		0.05741053	
SPATA20		0.055624	
GABPA		0.055367414	
REG1A		0.05327111	
ATG12		0.052142605	
PHOX2A		0.05193157	
CTSF		0.051241346	
MAP7D1		0.050604183	
PIP		0.050182026	
ZNF271		0.04992772	
PFKFB2		0.04930193	
GABPB1		0.049216602	
QPRT		0.048568618	
GLP1R		0.048164766	
MTR		0.047811847	
FCGR3A///FCGR3B		0.047637798	
KIAA1107		0.047069643	
PSIP1		0.04644786	
IL20RA		0.046226654	
AP3S1		0.045834523	
CPB2		0.044692256	
SBNO1		0.04350257	
TCEAL4		0.04293462	
CLSTN3		0.04261038	
HEXIM1		0.041727033	
FOXO4		0.041607548	
SNAPC1		0.038119264	
THBS1		0.036783148	
CA8		0.036442526	
LIMK1		0.036428314	
IDI2-AS1		0.03638032	
ADO		0.035315134	
CD6		0.03485185	
ALDH3B1		0.034350544	
IER5		0.034216426	
PLEKHM2		0.03413399	
BRPF1		0.033753294	
HIST3H3		0.033554725	
OCA2		0.02989519	
KCNJ4		0.029806308	
AREG///AREGB		0.02907437	
AHCTF1		0.028582232	
ME2		0.02841459	
HMGXB4		0.027764708	
EXT2		0.027392551	
CRYZL1		0.0270333	
FRMD1		0.025391147	
LTN1		0.024219314	
MAPK8IP3		0.023613833	
YPEL5		0.02239449	
PAFAH2		0.022171613	
MEF2BNB		0.021301223	
PNISR		0.020850312	
NDUFB2-AS1		0.019657426	
GTF2F2		0.019566314	
NUPL2		0.019440033	
PLA2G16		0.017603012	
TRIM62		0.017415889	
PRKAR2A		0.017402455	
COTL1		0.017293617	
CAMP		0.016901387	
PLAC8		0.016677162	
C12orf29		0.015939258	
GOLGA7		0.015623829	
CASP9		0.015597252	
IGSF1		0.015361869	
CASP8AP2		0.014369902	
NUDT18		0.0141692925	
DNAJC3		0.013832959	
EPAS1		0.01367367	
PPARD		0.013474817	
ZNF273		0.012971744	
ZFYVE9		0.011202291	
C8A		0.010883781	
WDR62		0.01026559	
SHOC2		0.009556962	
APP		0.009551189	
IL7R		0.009406418	
IL17RA		0.0091557475	
SLC2A9		0.009141683	
MAFB		0.00872844	
TRIM66		0.007023237	
ARL14		0.0054287435	
THAP1		0.0046026204	
FRMPD1		0.003994949	
CCNL2		0.0038000494	
MYCN		0.0036218665	
ATP6V1B2		0.003199487	
WDR52		0.0030994413	
SOX13		0.0030805066	
TMEM19		0.0022595797	
GSTT1		-9.539736E-4	
KMO		-0.0015882014	
CTSL		-0.0019323523	
WASF2		-0.0021712712	
SLC6A20		-0.002712048	
KAT6B		-0.002792029	
NDE1		-0.0027968364	
ABHD3		-0.0033788483	
SPRY1		-0.0042316304	
C16orf58		-0.0048184865	
CD200		-0.0052938587	
FAM160B2		-0.008426534	
TYK2		-0.008782796	
DAGLA		-0.010262441	
PIP5K1C		-0.011222973	
ASPHD1		-0.011315113	
MAP2K7		-0.012440172	
ZNF335		-0.012453027	
TBX19		-0.012655361	
DMTF1		-0.012901765	
CCDC81		-0.013521506	
SPI1		-0.015268143	
CENPE		-0.016462678	
C3orf52		-0.016737714	
MNX1		-0.016928386	
SLC35E3		-0.017193744	
CCR5		-0.018514615	
GEMIN8		-0.018615099	
GPR19		-0.01873129	
SNX15		-0.019939385	
ABCA1		-0.020191306	
NME6		-0.021603499	
CD58		-0.022544703	
BRF1		-0.023730198	
HES2		-0.024132652	
GNL1		-0.024285087	
CAND1		-0.024604116	
NCOA3		-0.024773855	
CYFIP2		-0.025845446	
ZNF254		-0.026054025	
NAT6		-0.026209047	
KIAA1324		-0.0262813	
ACSF2		-0.027475823	
COA1		-0.027600013	
RN7SL724P		-0.027800038	
TSC22D4		-0.027868303	
HIST1H1E		-0.029359838	
ZDHHC18		-0.029552463	
RALGPS2		-0.030445972	
HSD17B14		-0.030573059	
PLEKHA6		-0.030835036	
RNF38		-0.030974701	
TEP1		-0.032247808	
GATAD1		-0.032480404	
COX6CP1		-0.033216346	
CYP1A2		-0.033773653	
DEDD		-0.035360053	
CXorf56		-0.035731874	
ARHGEF10L		-0.036282	
RALGAPA1		-0.036936633	
ACTR5		-0.037157405	
CDK5		-0.03854857	
PDE4A		-0.038689688	
HMGCR		-0.039793696	
LPIN1		-0.040275585	
CROCCP2		-0.040441137	
CLIC4		-0.04100071	
AKR1B10		-0.04128419	
ARIH1		-0.042121127	
NPTX2		-0.043044303	
RBL2		-0.04379444	
EFHC2		-0.044292156	
HNRNPCP5///HNRNPCL1		-0.044732478	
DNAJB12		-0.0450011	
RPS17P5		-0.04606013	
COL9A2		-0.046184186	
DNAJC17		-0.046264	
TFCP2L1		-0.046786826	
PTBP2		-0.047369402	
CPVL		-0.047483876	
SH3BGRL		-0.04827004	
CTBS		-0.0484757	
NEK7		-0.04873171	
CBX1		-0.048984513	
SLA		-0.04901044	
CACNA1A		-0.049146794	
TAF9		-0.049758185	
FLG		-0.050260577	
SLC3A1		-0.05098618	
PDYN		-0.052683424	
CXCL5		-0.053017437	
CCDC130		-0.05328058	
KIF13B		-0.053388577	
AMT		-0.053547	
NRBP1		-0.053706817	
VNN1		-0.05532719	
AAAS		-0.05626518	
SUPT4H1		-0.057715032	
YTHDF3		-0.05834921	
NFE2L2		-0.058392502	
MLN		-0.059739023	
COL5A2		-0.0605525	
ZNF473		-0.061590705	
CEACAM7		-0.061737664	
SYNJ2BP		-0.061834857	
VPS8		-0.06244513	
ZMAT5		-0.063312404	
HTRA2		-0.06496028	
PRB3		-0.06544108	
ADA		-0.06629604	
USP46		-0.066867195	
HAUS6		-0.067052305	
NEIL3		-0.067620076	
LHPP		-0.06848254	
ITGAM		-0.068881504	
PIK3CD		-0.069215916	
ATAD5		-0.06985127	
RNH1		-0.071224384	
SSR3		-0.07171949	
EFHC1		-0.07204829	
ITGA2B		-0.07277529	
COMP		-0.07279301	
ZNF500		-0.072857685	
ZBTB11		-0.07350395	
SLC19A3		-0.07357729	
MARCH6		-0.07365503	
NCKAP1L		-0.07450613	
SLC6A13		-0.07516173	
USE1		-0.07801316	
CDKN2B		-0.078228995	
SAFB		-0.07823143	
SNAPC3		-0.078744315	
GATA3		-0.07881934	
PTN		-0.079428196	
CD44		-0.080016926	
PUS7L		-0.08035215	
PRPSAP1		-0.08058441	
ZNF783		-0.081449404	
METTL9		-0.08223127	
LRRC37A///LRRC37A2///LRRC37A4P///LRRC37A17P///LRRC37A3		-0.08278534	
TRAC		-0.08324312	
IFNAR2		-0.08367576	
DCTN5		-0.08424472	
C8G		-0.08483001	
GRIA2		-0.08504705	
SNX13		-0.08555196	
SKIV2L2		-0.08570084	
GNA11		-0.08586867	
SERINC3		-0.086219855	
BAP1		-0.08647856	
STK11		-0.08670334	
SNORA51///NOP56		-0.08718713	
NHLRC2		-0.08846219	
ABI2		-0.08901051	
FBXO3		-0.08973486	
CEP76		-0.090419345	
PEPD		-0.09120018	
MZB1		-0.09312002	
SSX4///SSX4B		-0.09389116	
SLC2A5		-0.094647236	
MED8		-0.09513182	
NIP7		-0.095199086	
CAMTA2		-0.09599512	
GMPPA		-0.09636116	
GON4L		-0.097539596	
CSTF2T		-0.09871516	
LAMC1		-0.100258686	
C2orf54		-0.10197162	
TROVE2		-0.103409044	
CCR1		-0.1034154	
UTRN		-0.10348526	
ICK		-0.10410805	
ARL3		-0.10435728	
PFN2		-0.104886815	
GTF3C1		-0.10534072	
INPP5D		-0.10581281	
FNDC3B		-0.10590112	
MALT1		-0.10637771	
NAV2		-0.10674019	
RABEP2		-0.106840074	
HECTD4		-0.10764057	
ZMYM3		-0.10965047	
SOCS6		-0.11034257	
BCAS1		-0.11069794	
REXO4		-0.11204352	
SCAI		-0.11221561	
PRDM10		-0.11239401	
TMSB4Y		-0.113659695	
GNPDA1		-0.11452247	
NEBL		-0.11463098	
CD97		-0.11591208	
SLX1B///SULT1A4///SLX1A-SULT1A3///SLX1A///SULT1A3		-0.11600389	
TFB1M		-0.11688502	
HCG4		-0.118119664	
NGB		-0.11832516	
ENTPD5		-0.11914029	
ANAPC10		-0.11953565	
RSL1D1		-0.12152575	
ARFRP1		-0.12254406	
KAT2A		-0.12290786	
HERPUD1		-0.1232032	
VCAM1		-0.12511632	
ATG9A		-0.12667944	
ZYX		-0.1270173	
ANKRD46		-0.12707679	
UBE3B		-0.1277324	
GNS		-0.12803021	
HKDC1		-0.12876193	
KDM5C		-0.12898855	
FCN1		-0.12969564	
TRPM8		-0.12981002	
TRIM21		-0.12994818	
CYP24A1		-0.13006566	
KIF20B		-0.13031834	
NCDN		-0.1304485	
ATL2		-0.13061328	
FAM189B		-0.13094844	
TOMM7		-0.13115382	
CD99		-0.13187608	
TBC1D31		-0.1321055	
FUT3		-0.1321311	
ZNF667		-0.13259837	
MED21		-0.13271432	
DVL2		-0.13318306	
DNASE1		-0.1335326	
CST1		-0.13561918	
MOCOS		-0.13605466	
SHPK		-0.13658708	
FAM131A		-0.13670367	
ASMTL		-0.13730025	
AIM2		-0.13830316	
CPPED1		-0.13939334	
EHBP1L1		-0.13968101	
MSMB		-0.14021176	
MDN1		-0.1418306	
KRT10		-0.14187708	
B9D1		-0.1435742	
DHRS2		-0.14400391	
IL1R2		-0.14421794	
ORC1		-0.14461768	
DENND1C		-0.14496644	
IRF8		-0.14541326	
PFDN1		-0.14583278	
XPNPEP3		-0.1461337	
CLUAP1		-0.14692296	
SSSCA1///FAM89B		-0.14726935	
COL6A1		-0.14749803	
ZNF574		-0.14842983	
NAT1		-0.14861919	
TTI1		-0.14878495	
MAGED1		-0.1494201	
IPO5		-0.14956456	
KANSL3		-0.15037738	
RFXAP		-0.15056814	
SEC14L2		-0.1510213	
ITGA6		-0.15235095	
AIG1		-0.15252475	
TERT		-0.15330642	
SPAST		-0.15365568	
PTCH1		-0.15540048	
TFF2		-0.15670939	
CNGB1		-0.15838134	
TAF4B		-0.1612427	
SLC26A2		-0.1614218	
PROSC		-0.16223978	
DAPK2		-0.16241728	
HPCA		-0.16275895	
RFTN1		-0.16275916	
FCGR2A		-0.16332278	
CCS		-0.1642843	
UBE2D4		-0.16479282	
DOLPP1		-0.16496365	
TFIP11		-0.16518989	
PIK3C3		-0.16527565	
MMP10		-0.16528524	
PRF1		-0.16672815	
OBSL1		-0.16706708	
ARL1		-0.16854227	
FAM53C		-0.1688021	
PPFIBP1		-0.16911735	
CGB///CGB2///CGB1///CGB5///CGB8///CGB7		-0.16960084	
SEMA3E		-0.1699844	
SAA2-SAA4///SAA4		-0.1707947	
ATF7IP2		-0.17452301	
C7orf63		-0.17456113	
RNF186		-0.17615782	
ZNF702P		-0.17713247	
NPL		-0.17742819	
ARID3A		-0.18066993	
STAU2		-0.18102217	
ZBTB7C		-0.18312223	
ITGB6		-0.1831314	
SLC26A6		-0.18313886	
MBNL3		-0.18341981	
PPIL2		-0.18442465	
CSF1R		-0.18463476	
SMC3		-0.18518259	
PRR4		-0.18683273	
ADRBK1		-0.18726942	
TMEM39B		-0.18821189	
GOLGA2P5		-0.18828139	
BMPR2		-0.1891652	
KIAA0754		-0.18948214	
TRIM15		-0.1895849	
SLC39A14		-0.18974663	
ERC1		-0.18978767	
TOR3A		-0.18983956	
SP2		-0.19063212	
OSGIN2		-0.19083871	
LGALS8		-0.19117668	
ACOT9		-0.19206344	
TRIM37		-0.19396628	
LILRB1		-0.19475901	
LRP5L		-0.19508639	
PRKAG1		-0.19513638	
CMC2		-0.19649045	
MS4A6A		-0.19680698	
RLN1		-0.19831882	
CEP350		-0.19856177	
ZNF22		-0.19873972	
DICER1		-0.19890524	
RGPD5///RGPD6		-0.19903919	
RNF25		-0.20098801	
SART3		-0.20120162	
PLEKHM1		-0.20134902	
SUGP1		-0.20178637	
RPL10L		-0.20225815	
SERPINB6		-0.20232849	
DYNLT3		-0.20283166	
PBRM1		-0.2043054	
SULT1C2		-0.20482549	
FKBP11		-0.20541477	
CD37		-0.20544481	
DDI2///RSC1A1		-0.20639251	
NOL4		-0.20639408	
TEFM		-0.20721447	
TRAF3IP2		-0.20927335	
SLC2A8		-0.20988518	
RNF115		-0.21057679	
USF2		-0.21058226	
TPP2		-0.21131195	
CRISP2		-0.2129611	
RUNX1		-0.21365187	
C6orf15		-0.21548563	
PRMT2		-0.21944979	
MNDA		-0.21969847	
ABCB6///ATG9A		-0.22073863	
KIAA0391		-0.22133966	
HGSNAT		-0.22141075	
RBM48		-0.22268276	
EIF2B2		-0.22455971	
MAP2K1		-0.22461426	
DCAF10		-0.22476582	
MSTO2P///MSTO1		-0.2249532	
IER3		-0.22512862	
TSHR		-0.22515653	
STC2		-0.22582582	
INCENP		-0.22651112	
MCRS1		-0.22654986	
SLC35C1		-0.22798195	
DHFRP1///DHFR		-0.22838123	
MED24		-0.22847183	
CHMP6		-0.22882019	
EXO1		-0.22887337	
WRN		-0.22893283	
IDS		-0.22906214	
AP4S1		-0.22931999	
CAPN2		-0.22953154	
WWP2		-0.23004319	
PLA2G7		-0.23013875	
PUS3		-0.230446	
GOLM1		-0.2325891	
YPEL1		-0.23292705	
NUBPL		-0.233135	
PDK1		-0.23328629	
SMAD6		-0.23379819	
TM7SF3		-0.23624532	
RBM26		-0.2372713	
HEXB		-0.23982395	
AMOTL2		-0.24101847	
MIR4761///COMT		-0.24195036	
FAM57A		-0.24210419	
TDO2		-0.24307011	
CRISP3		-0.24357449	
ZNF573		-0.24463636	
USP21		-0.2451352	
NETO2		-0.24641173	
ZNF84		-0.2471474	
DNAJA2		-0.24739473	
WNT11		-0.24779312	
SLC6A10P///SLC6A8		-0.24816516	
RNMTL1		-0.24868134	
POLR1B		-0.24896187	
UBXN7		-0.24907655	
ZFP30		-0.24924329	
MBIP		-0.25021395	
CKMT2		-0.25107634	
ZKSCAN1		-0.25125876	
ITGAL		-0.25333378	
CEP250		-0.25421852	
ETV7		-0.25486025	
ADORA3		-0.2551726	
SMC6		-0.2552198	
C3AR1		-0.25765127	
MPPE1		-0.25778154	
VWA9		-0.2590195	
HIST1H4I		-0.25923508	
CCDC15		-0.26102388	
ERCC5		-0.2623266	
LARS		-0.26248616	
GPN3		-0.2627843	
MAPKAPK2		-0.2627939	
CD300A		-0.26343307	
PDE6A		-0.26363868	
WT1-AS		-0.26442298	
SAMSN1		-0.26651716	
DLEU1		-0.2671358	
CHP2		-0.2679669	
USB1		-0.26980415	
RBM5		-0.26986548	
TRAPPC12		-0.26989183	
KLHL26		-0.27059495	
TCF7L2		-0.27104697	
RGS19		-0.272426	
SMIM7		-0.27417132	
PCF11		-0.27440873	
DCTN1		-0.27460027	
RSL24D1		-0.27470532	
DENND4C		-0.27535552	
MTMR3		-0.2754344	
DHX40		-0.27606288	
RANBP3		-0.27819195	
CCDC176		-0.27822697	
ZNF767		-0.28052297	
GCC2		-0.28056774	
MED7		-0.28061286	
SEC31A		-0.28098747	
RHEB		-0.28145432	
ITFG2		-0.28440747	
CHAC1		-0.2850389	
RPGR		-0.28665078	
IPO7		-0.28667778	
PPOX		-0.286988	
NR2E3		-0.28751096	
RRAGD		-0.28768462	
IL2RB		-0.28859714	
MLX		-0.2892128	
SLC25A16		-0.28943282	
ENC1		-0.28964815	
PER2		-0.29000354	
LITAF		-0.29021394	
SSBP3		-0.2922261	
ZNF440		-0.29238015	
HRG		-0.29266742	
INTS7		-0.29331952	
COL4A3BP		-0.2938815	
SLTM		-0.29462785	
BANK1		-0.2946346	
CREBL2		-0.29640225	
UBE2O		-0.29661754	
SSUH2		-0.29668662	
OSMR		-0.2974962	
BRAF		-0.29841027	
FTSJ2		-0.2986808	
SNAP23		-0.2987888	
TAF6		-0.2990474	
HESX1		-0.3000383	
TMEM176B		-0.30039284	
SEPT9		-0.30069074	
PBX2P1///PBX2		-0.3026218	
DAXX		-0.3056821	
TKTL1		-0.30688235	
GPATCH8		-0.3069909	
SEPHS1		-0.30715784	
ATG13		-0.30733865	
DEPDC1		-0.3081242	
CGGBP1		-0.3083586	
DEAF1		-0.30872223	
MIIP		-0.30900195	
USP12		-0.30915266	
SCRN1		-0.3093381	
ST13		-0.3101254	
ZNF292		-0.31026006	
PLA2G6		-0.31050214	
FOXP3		-0.31155664	
PPCDC		-0.3120276	
ALOX15B		-0.31219622	
KRI1		-0.31303573	
STRN4		-0.31394818	
HECA		-0.31468743	
GNAI2		-0.31514588	
ATP5SL		-0.31592754	
FAT1		-0.31741145	
NUBP1		-0.31906846	
EPYC		-0.3196787	
HIPK3		-0.31985694	
P2RX3		-0.3202971	
CYB5B		-0.3216672	
ZNF74		-0.32214606	
SZT2		-0.3239037	
IDI1		-0.323969	
SEPT11		-0.3242762	
ACAA2		-0.32465914	
ADH5		-0.3247319	
CYP3A5		-0.32486066	
SLC35F5		-0.32520705	
LONP2		-0.3257031	
CETN3		-0.32662886	
EVI2B		-0.32716176	
C15orf38		-0.32716724	
WDHD1		-0.32746986	
TNRC6B		-0.32752246	
WDR4		-0.32792848	
KCTD3		-0.32801813	
MYO1D		-0.32816643	
DUSP8		-0.32979742	
HPGD		-0.33026266	
GUCY2D		-0.33173177	
FBXO38		-0.33216953	
GSTA3		-0.3326245	
PAF1		-0.33358696	
RAB3GAP1		-0.33443186	
RNASE6		-0.33507746	
ZBED5		-0.33522677	
FAM175B		-0.33543938	
EFNA4		-0.3359495	
GCNT2		-0.33669466	
EPB41L4A		-0.33750024	
TRMT13		-0.33810434	
IPO9		-0.33813688	
WDR46		-0.33838218	
RRAGC		-0.33937606	
R3HDM2		-0.33980733	
ZNF532		-0.3399469	
SEPT8		-0.3409888	
NCF1B///NCF1C///NCF1		-0.34354702	
C3orf14		-0.34561288	
PLOD2		-0.3465962	
ZNF140		-0.34809673	
GPX2		-0.34836057	
BMP7		-0.34896868	
DCHS2		-0.3491408	
SREBF2		-0.34990785	
RHOQ		-0.35026237	
DSCR3		-0.35085976	
NFIB		-0.3508722	
RAD1		-0.35126165	
OGDH		-0.35152492	
MAGIX		-0.35239637	
KXD1		-0.35241598	
LRRC6		-0.35251126	
CLASRP		-0.3532509	
VAMP7		-0.35340023	
MCM3AP		-0.3537773	
SYNDIG1		-0.35460317	
TGFA		-0.35492256	
MRGBP		-0.35494784	
PIK3C2A		-0.35523736	
NSF		-0.35653433	
FXN		-0.35674968	
NKTR		-0.35679206	
LIPC		-0.35713142	
HPS5		-0.35758126	
PNMA1///ELMSAN1		-0.35758474	
GLE1		-0.35813218	
CCL3///CCL3L3///CCL3L1		-0.35986474	
SAP30BP		-0.36087063	
DNASE1L2		-0.36131278	
SKIL		-0.36138025	
DDX1		-0.3616322	
MDM1		-0.36183667	
LMAN2L		-0.36247584	
AIDA		-0.3635753	
LRCH4///SAP25		-0.36465758	
ERMAP		-0.36486027	
PRODH		-0.3654161	
TMEM120B		-0.36559084	
CCNI		-0.36628577	
SOX9		-0.3672737	
GABARAPL2		-0.36752194	
FHL2		-0.36776066	
CASKIN2		-0.36940566	
THOC5		-0.3704417	
MTF2		-0.37082258	
IGSF6		-0.37218902	
ATAT1		-0.3722154	
FAM168B		-0.37243944	
ZXDC		-0.37311527	
TRAK2		-0.37328374	
FIG4		-0.37395364	
RPAP2		-0.37541258	
MAPK9		-0.3767763	
KIF5C		-0.3767879	
AQP5		-0.37726822	
SIRT3		-0.37772357	
BEX4		-0.37820622	
PUM2		-0.37826157	
GDPD2		-0.37927148	
FPGT		-0.37948364	
DDIT3		-0.37973875	
PODXL2		-0.3807742	
YIPF4		-0.38093892	
IL19		-0.38189164	
STX17		-0.38331556	
CATSPER2P1///CATSPER2		-0.3848278	
NUDT9		-0.38529328	
COL6A3		-0.38573667	
FCGBP		-0.3859495	
BTAF1		-0.38635746	
AGBL2		-0.38671643	
KLK1		-0.38678065	
CLK3		-0.3880054	
AHSA2		-0.38821378	
CCDC85B		-0.38895598	
ZNF395		-0.38930696	
PRR7		-0.38934693	
CTAG1A///CTAG1B///CTAG2		-0.38962796	
DZANK1		-0.3898869	
FBXW11		-0.39008296	
OSER1		-0.39145347	
DCAF13		-0.3916303	
TPCN1		-0.39206722	
LSM14A		-0.39212334	
SMAD4		-0.39309064	
TRAPPC2		-0.3934941	
MYL5		-0.3939643	
STRN3		-0.39407396	
ARMCX5		-0.39616987	
RYK		-0.39622167	
LMCD1		-0.39667264	
GRAMD4		-0.39717293	
COMMD8		-0.3972378	
VPS13B		-0.39756468	
DNAJB6		-0.3977943	
EIF4EBP2		-0.39799747	
RP2		-0.39925033	
SLC35E1		-0.40005857	
CSPG5		-0.40090123	
ZNF606		-0.40256414	
PRKY		-0.40269992	
CDV3		-0.40287003	
IFNAR1		-0.4040003	
PLEKHA8P1///PLEKHA8		-0.40414903	
NUDCD3		-0.40449166	
MYH7B		-0.4064193	
PER3		-0.40717828	
MAP4K1		-0.407425	
FAM206A		-0.40813026	
RPA2		-0.4086789	
SLC25A40		-0.41037822	
SS18		-0.4115221	
CD8B		-0.41231942	
CDH12		-0.41281894	
ZWILCH		-0.4129114	
PRKRIP1		-0.4130138	
ALK		-0.4146844	
ZNF124		-0.41600138	
GUF1		-0.41688854	
SIX1		-0.41826877	
AMBRA1		-0.4203466	
GCLC		-0.42080748	
POLL		-0.42136315	
TOX4		-0.42191058	
SUCO		-0.42264253	
DYRK1B		-0.42396727	
MAP3K9		-0.4263163	
PHKA2		-0.4273701	
PPFIA4		-0.429117	
PAN2		-0.43014854	
ELMO2		-0.43084735	
LRP6		-0.43097952	
MED13		-0.43222	
FLNB		-0.43230355	
FLNA		-0.43374467	
MYL6		-0.43390065	
GTPBP6		-0.43391705	
DEGS1		-0.43429312	
RNF11		-0.4363145	
MGST3		-0.43691927	
CXorf40A///CXorf40B		-0.43856636	
STK17B		-0.43872935	
SULT4A1		-0.43892744	
CCL11		-0.43933254	
EGFR		-0.43961418	
RABEPK		-0.4400179	
STEAP3		-0.44318956	
TRIM25		-0.4445584	
NUPL1		-0.44472837	
ZNF410		-0.44476652	
ACVR2A		-0.44543657	
TMEM140		-0.44637296	
NCSTN		-0.44730738	
PPP2R1B		-0.4479871	
RBBP6		-0.44817308	
RYBP		-0.4490173	
IQCH		-0.44907448	
SMYD5		-0.4495702	
HIF1AN		-0.4508555	
C1GALT1		-0.45187652	
RB1		-0.45199347	
FHIT		-0.45267442	
OS9		-0.4537043	
PARP2		-0.4551895	
CSTA		-0.4563405	
CELSR3		-0.456426	
TRAK1		-0.45722154	
GEMIN2		-0.45770258	
NQO2		-0.45794165	
TMEM11		-0.45898238	
NRAS		-0.45979676	
NLK		-0.45990467	
XDH		-0.46014664	
GSE1		-0.4602407	
UBA2		-0.46131584	
SAP130		-0.46133655	
ZNF467		-0.46206254	
CIR1		-0.46241045	
LRRC61		-0.46273446	
CEP192		-0.46282554	
CA9		-0.46303958	
PHF10		-0.46345022	
ARHGAP44		-0.46376035	
SPHK2		-0.46559596	
LRP5		-0.46659127	
FANCE		-0.46713108	
IL10RA		-0.46833718	
ZSCAN18		-0.46903315	
FUT5		-0.46920916	
PSTPIP2		-0.46960354	
ZNF710		-0.470054	
SPEF1		-0.4723403	
ME3		-0.47336146	
SETD2		-0.47353193	
CDC14B		-0.47416943	
TSEN2		-0.47614312	
VEGFB		-0.47636837	
UGT2B17		-0.4764234	
GPR65		-0.47844315	
GIGYF2		-0.47887304	
ARMC7		-0.48040673	
FAM179B		-0.4810682	
ETAA1		-0.48154405	
PRKD3		-0.4817261	
ZMYM6		-0.48230615	
DOPEY2		-0.4834343	
SECISBP2L		-0.4847676	
CTDP1		-0.48542288	
EDN3		-0.48608282	
ELK1		-0.4861081	
LMNA		-0.4864775	
SMARCC2		-0.48658398	
HAUS2		-0.48711273	
MAP4K5		-0.48839253	
SNRNP35		-0.4884995	
DDC		-0.48946375	
MAPK1IP1L		-0.48973095	
SCCPDH		-0.49026325	
KIAA1279		-0.49043506	
RPP25		-0.49106482	
HIST1H3F		-0.4914141	
PRKAR1A		-0.49266666	
LIPG		-0.49337032	
CCDC28A		-0.49362397	
TBL1X		-0.49462196	
CDK13		-0.49518597	
BTG1		-0.49650854	
CYB5R3		-0.4969494	
TNPO1		-0.49707133	
GPNMB		-0.49882337	
DYNC1LI1		-0.5000026	
SEPT5		-0.5005186	
C12orf4		-0.5023019	
RBM4		-0.50246215	
CENPB		-0.5027457	
MAPK1		-0.5030762	
ALDOAP2		-0.5036824	
TMEM106B		-0.50394017	
AP1B1		-0.5041894	
SLC36A1		-0.5049703	
MED16		-0.50535995	
ATP2C2		-0.50809145	
CSNK1E		-0.50851667	
BBX		-0.50880855	
B3GNTL1		-0.5091539	
TMEM260		-0.50974727	
GRWD1		-0.51174474	
TMEM214		-0.5117854	
CDH18		-0.51282746	
ZNF415		-0.5135757	
ZNF354A		-0.5136034	
PRKAB1		-0.51421946	
ZNF492		-0.51585877	
DHX58		-0.5162167	
ARMC6		-0.5171445	
